lot_no,expired_date,inventory_item_name,inventory_item_code,unit_name,opening_quantity,inward_quantity,outward_quantity,closing_quantity,opening_amount,inward_amount,outward_amount,closing_amount,stock_name,shop_name,inventory_item_id,inventory_summary_report_id,inventory_item_category_name,brand_name,vendor_name_list,session_id,detail_id,is_parent,parent_id,grade,is_bold,inventory_item_code_parent,inventory_item_name_parent
,2026-11-19T00:00:00,OMACHI Mì Ly Lẩu Tôm Càng 67g*24,02__MIL__OMA__LTC__67,Ly,26.0,0.0,7.0,19.0,,,,,Tổng,,af930aeb-9a67-483c-9794-3f0b58473ed0,3fc008ac-8bc7-11f1-9b18-005056b2a5de,Mì Ly,OMACHI,,3eaf0580-8bc7-11f1-9b18-005056b2a5de,2596,1,,1,True,02__MIL__OMA__LTC__67,OMACHI Mì Ly Lẩu Tôm Càng 67g*24
,2026-11-19T00:00:00,Kho Kệ,02__MIL__OMA__LTC__67,Ly,2.0,0.0,7.0,-5.0,,,,,Kho Kệ,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ MIRA GROUP,af930aeb-9a67-483c-9794-3f0b58473ed0,3fc0099f-8bc7-11f1-9b18-005056b2a5de,Mì Ly,OMACHI,,3eaf0580-8bc7-11f1-9b18-005056b2a5de,2597,0,af930aeb-9a67-483c-9794-3f0b58473ed0,2,False,02__MIL__OMA__LTC__67,OMACHI Mì Ly Lẩu Tôm Càng 67g*24
,2026-11-19T00:00:00,Kho MIRA,02__MIL__OMA__LTC__67,Ly,24.0,0.0,0.0,24.0,,,,,Kho MIRA,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ MIRA GROUP,af930aeb-9a67-483c-9794-3f0b58473ed0,3fc00a81-8bc7-11f1-9b18-005056b2a5de,Mì Ly,OMACHI,,3eaf0580-8bc7-11f1-9b18-005056b2a5de,2598,0,af930aeb-9a67-483c-9794-3f0b58473ed0,2,False,02__MIL__OMA__LTC__67,OMACHI Mì Ly Lẩu Tôm Càng 67g*24
,2026-11-19T00:00:00,OMACHI Mì Ly Sườn Hầm Ngủ Quả 70g*24,02__MIL__OMA__S5Q__70,Ly,24.0,0.0,0.0,24.0,,,,,Tổng,,6f5cb659-62b5-488c-bfe1-19d6bb9f1a00,3fc00b5a-8bc7-11f1-9b18-005056b2a5de,Mì Ly,OMACHI,,3eaf0580-8bc7-11f1-9b18-005056b2a5de,2599,1,,1,True,02__MIL__OMA__S5Q__70,OMACHI Mì Ly Sườn Hầm Ngủ Quả 70g*24
,2026-11-19T00:00:00,Kho MIRA,02__MIL__OMA__S5Q__70,Ly,24.0,0.0,0.0,24.0,,,,,Kho MIRA,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ MIRA GROUP,6f5cb659-62b5-488c-bfe1-19d6bb9f1a00,3fc00c8d-8bc7-11f1-9b18-005056b2a5de,Mì Ly,OMACHI,,3eaf0580-8bc7-11f1-9b18-005056b2a5de,2600,0,6f5cb659-62b5-488c-bfe1-19d6bb9f1a00,2,False,02__MIL__OMA__S5Q__70,OMACHI Mì Ly Sườn Hầm Ngủ Quả 70g*24
,2026-11-19T00:00:00,OMACHI Mì Tô Trộn Thịt Xiên Nướng 104g*12,02__MTO__OMA__TXN__104,Tô,12.0,0.0,0.0,12.0,,,,,Tổng,,c6f6a37f-07d1-42d7-98a6-18e54319d073,3fc00d71-8bc7-11f1-9b18-005056b2a5de,Mì Tô,OMACHI,,3eaf0580-8bc7-11f1-9b18-005056b2a5de,2601,1,,1,True,02__MTO__OMA__TXN__104,OMACHI Mì Tô Trộn Thịt Xiên Nướng 104g*12
,2026-11-19T00:00:00,Kho MIRA,02__MTO__OMA__TXN__104,Tô,12.0,0.0,0.0,12.0,,,,,Kho MIRA,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ MIRA GROUP,c6f6a37f-07d1-42d7-98a6-18e54319d073,3fc00e4d-8bc7-11f1-9b18-005056b2a5de,Mì Tô,OMACHI,,3eaf0580-8bc7-11f1-9b18-005056b2a5de,2602,0,c6f6a37f-07d1-42d7-98a6-18e54319d073,2,False,02__MTO__OMA__TXN__104,OMACHI Mì Tô Trộn Thịt Xiên Nướng 104g*12
,2026-11-20T00:00:00,PEPSICO 7Up Chai 390ml,01__NGA__7UP__CHI__390,Chai,24.0,0.0,0.0,24.0,,,,,Tổng,,352b69e5-be75-4716-b91b-d39b0b57902a,3fc00f25-8bc7-11f1-9b18-005056b2a5de,Nước Có Ga,PEPSICO 7Up,,3eaf0580-8bc7-11f1-9b18-005056b2a5de,2603,1,,1,True,01__NGA__7UP__CHI__390,PEPSICO 7Up Chai 390ml
,2026-11-20T00:00:00,Kho MIRA,01__NGA__7UP__CHI__390,Chai,24.0,0.0,0.0,24.0,,,,,Kho MIRA,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ MIRA GROUP,352b69e5-be75-4716-b91b-d39b0b57902a,3fc00ffb-8bc7-11f1-9b18-005056b2a5de,Nước Có Ga,PEPSICO 7Up,,3eaf0580-8bc7-11f1-9b18-005056b2a5de,2604,0,352b69e5-be75-4716-b91b-d39b0b57902a,2,False,01__NGA__7UP__CHI__390,PEPSICO 7Up Chai 390ml
,2026-11-20T00:00:00,OMACHI Mì Tô Trộn Xốt Spaghetti Bò Bằm Cà Chua 105g*12,02__MTO__OMA__BBC__105,Tô,12.0,0.0,0.0,12.0,,,,,Tổng,,2bd4d1d5-1aa8-44cb-9181-a5b75f7c2b6d,3fc010f1-8bc7-11f1-9b18-005056b2a5de,Mì Tô,OMACHI,,3eaf0580-8bc7-11f1-9b18-005056b2a5de,2605,1,,1,True,02__MTO__OMA__BBC__105,OMACHI Mì Tô Trộn Xốt Spaghetti Bò Bằm Cà Chua 105g*12
,2026-11-20T00:00:00,Kho MIRA,02__MTO__OMA__BBC__105,Tô,12.0,0.0,0.0,12.0,,,,,Kho MIRA,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ MIRA GROUP,2bd4d1d5-1aa8-44cb-9181-a5b75f7c2b6d,3fc011e2-8bc7-11f1-9b18-005056b2a5de,Mì Tô,OMACHI,,3eaf0580-8bc7-11f1-9b18-005056b2a5de,2606,0,2bd4d1d5-1aa8-44cb-9181-a5b75f7c2b6d,2,False,02__MTO__OMA__BBC__105,OMACHI Mì Tô Trộn Xốt Spaghetti Bò Bằm Cà Chua 105g*12
,2026-11-20T00:00:00,OMACHI Mì Tô Trộn Tôm Phô Mai Trứng Muối 105g*12,02__MTO__OMA__PMI__105,Tô,12.0,0.0,0.0,12.0,,,,,Tổng,,0546d881-7e2c-4b4f-be9f-011ab40e40a6,3fc012c4-8bc7-11f1-9b18-005056b2a5de,Mì Tô,OMACHI,,3eaf0580-8bc7-11f1-9b18-005056b2a5de,2607,1,,1,True,02__MTO__OMA__PMI__105,OMACHI Mì Tô Trộn Tôm Phô Mai Trứng Muối 105g*12
,2026-11-20T00:00:00,Kho MIRA,02__MTO__OMA__PMI__105,Tô,12.0,0.0,0.0,12.0,,,,,Kho MIRA,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ MIRA GROUP,0546d881-7e2c-4b4f-be9f-011ab40e40a6,3fc01396-8bc7-11f1-9b18-005056b2a5de,Mì Tô,OMACHI,,3eaf0580-8bc7-11f1-9b18-005056b2a5de,2608,0,0546d881-7e2c-4b4f-be9f-011ab40e40a6,2,False,02__MTO__OMA__PMI__105,OMACHI Mì Tô Trộn Tôm Phô Mai Trứng Muối 105g*12
,2026-11-20T00:00:00,LAYS Snack Vị Tảo Biển Nori Bịch 53g,03__SKT__LAY__TAO__53,Bịch,20.0,0.0,0.0,20.0,,,,,Tổng,,cc473853-ad60-4c01-b99e-fd5be65e3ee8,3fc01463-8bc7-11f1-9b18-005056b2a5de,Snack Khoai Tây,LAYS,,3eaf0580-8bc7-11f1-9b18-005056b2a5de,2609,1,,1,True,03__SKT__LAY__TAO__53,LAYS Snack Vị Tảo Biển Nori Bịch 53g
,2026-11-20T00:00:00,Kho MIRA,03__SKT__LAY__TAO__53,Bịch,20.0,0.0,0.0,20.0,,,,,Kho MIRA,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ MIRA GROUP,cc473853-ad60-4c01-b99e-fd5be65e3ee8,3fc0153e-8bc7-11f1-9b18-005056b2a5de,Snack Khoai Tây,LAYS,,3eaf0580-8bc7-11f1-9b18-005056b2a5de,2610,0,cc473853-ad60-4c01-b99e-fd5be65e3ee8,2,False,03__SKT__LAY__TAO__53,LAYS Snack Vị Tảo Biển Nori Bịch 53g
,2026-11-20T00:00:00,TH Truemilk Sữa Tươi TT Ít Đường 180ml,04__SHG__THM__IDG__180,Hộp,-14.0,0.0,0.0,-14.0,,,,,Tổng,,33cea9f1-8dd5-4886-b3f6-3192bede0c26,3fc01616-8bc7-11f1-9b18-005056b2a5de,Sữa Hộp Giấy,THTruemilk,,3eaf0580-8bc7-11f1-9b18-005056b2a5de,2611,1,,1,True,04__SHG__THM__IDG__180,TH Truemilk Sữa Tươi TT Ít Đường 180ml
,2026-11-20T00:00:00,Kho MIRA,04__SHG__THM__IDG__180,Hộp,-14.0,0.0,0.0,-14.0,,,,,Kho MIRA,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ MIRA GROUP,33cea9f1-8dd5-4886-b3f6-3192bede0c26,3fc01804-8bc7-11f1-9b18-005056b2a5de,Sữa Hộp Giấy,THTruemilk,,3eaf0580-8bc7-11f1-9b18-005056b2a5de,2612,0,33cea9f1-8dd5-4886-b3f6-3192bede0c26,2,False,04__SHG__THM__IDG__180,TH Truemilk Sữa Tươi TT Ít Đường 180ml
,2026-11-21T00:00:00,OMACHI Mì Tô Trộn Tôm Phô Mai Trứng Muối 105g*12,02__MTO__OMA__PMI__105,Tô,12.0,0.0,0.0,12.0,,,,,Tổng,,0546d881-7e2c-4b4f-be9f-011ab40e40a6,3fc018d5-8bc7-11f1-9b18-005056b2a5de,Mì Tô,OMACHI,,3eaf0580-8bc7-11f1-9b18-005056b2a5de,2613,1,,1,True,02__MTO__OMA__PMI__105,OMACHI Mì Tô Trộn Tôm Phô Mai Trứng Muối 105g*12
,2026-11-21T00:00:00,Kho MIRA,02__MTO__OMA__PMI__105,Tô,12.0,0.0,0.0,12.0,,,,,Kho MIRA,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ MIRA GROUP,0546d881-7e2c-4b4f-be9f-011ab40e40a6,3fc019b0-8bc7-11f1-9b18-005056b2a5de,Mì Tô,OMACHI,,3eaf0580-8bc7-11f1-9b18-005056b2a5de,2614,0,0546d881-7e2c-4b4f-be9f-011ab40e40a6,2,False,02__MTO__OMA__PMI__105,OMACHI Mì Tô Trộn Tôm Phô Mai Trứng Muối 105g*12
,2026-11-21T00:00:00,ORION C'Est Bon Bánh Kem Phô Mai,03__BMI__OCB__KPM__101,Bịch,3.0,0.0,5.0,-2.0,,,,,Tổng,,4865397a-370d-452a-b572-64d174f600f6,3fc01a7c-8bc7-11f1-9b18-005056b2a5de,Bánh Mì Mềm,ORION C'Est Bon,,3eaf0580-8bc7-11f1-9b18-005056b2a5de,2615,1,,1,True,03__BMI__OCB__KPM__101,ORION C'Est Bon Bánh Kem Phô Mai
,2026-11-21T00:00:00,Kho Kệ,03__BMI__OCB__KPM__101,Bịch,3.0,0.0,5.0,-2.0,,,,,Kho Kệ,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ MIRA GROUP,4865397a-370d-452a-b572-64d174f600f6,3fc01b87-8bc7-11f1-9b18-005056b2a5de,Bánh Mì Mềm,ORION C'Est Bon,,3eaf0580-8bc7-11f1-9b18-005056b2a5de,2616,0,4865397a-370d-452a-b572-64d174f600f6,2,False,03__BMI__OCB__KPM__101,ORION C'Est Bon Bánh Kem Phô Mai
,2026-11-21T00:00:00,ORION Ostar Snack Kim Chi Hàn Quốc Bịch 55g,03__SKT__OOS__KCI__55,Bịch,20.0,0.0,0.0,20.0,,,,,Tổng,,548930a9-5cab-4f12-b70e-6bf05b3ebc89,3fc01c88-8bc7-11f1-9b18-005056b2a5de,Snack Khoai Tây,ORION Ostar,,3eaf0580-8bc7-11f1-9b18-005056b2a5de,2617,1,,1,True,03__SKT__OOS__KCI__55,ORION Ostar Snack Kim Chi Hàn Quốc Bịch 55g
,2026-11-21T00:00:00,Kho MIRA,03__SKT__OOS__KCI__55,Bịch,20.0,0.0,0.0,20.0,,,,,Kho MIRA,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ MIRA GROUP,548930a9-5cab-4f12-b70e-6bf05b3ebc89,3fc01d62-8bc7-11f1-9b18-005056b2a5de,Snack Khoai Tây,ORION Ostar,,3eaf0580-8bc7-11f1-9b18-005056b2a5de,2618,0,548930a9-5cab-4f12-b70e-6bf05b3ebc89,2,False,03__SKT__OOS__KCI__55,ORION Ostar Snack Kim Chi Hàn Quốc Bịch 55g
,2026-11-22T00:00:00,KINDER BUNENO Bánh Socola 43g,03__BXO__BUN__SOC__43,Cái,70.0,0.0,4.0,66.0,,,,,Tổng,,a3a14b99-d869-4841-9535-8030dcf6b055,3fc01e85-8bc7-11f1-9b18-005056b2a5de,Bánh Xốp,KINDER BUNENO,,3eaf0580-8bc7-11f1-9b18-005056b2a5de,2619,1,,1,True,03__BXO__BUN__SOC__43,KINDER BUNENO Bánh Socola 43g
,2026-11-22T00:00:00,Kho Kệ,03__BXO__BUN__SOC__43,Cái,4.0,0.0,4.0,0.0,,,,,Kho Kệ,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ MIRA GROUP,a3a14b99-d869-4841-9535-8030dcf6b055,3fc01fa6-8bc7-11f1-9b18-005056b2a5de,Bánh Xốp,KINDER BUNENO,,3eaf0580-8bc7-11f1-9b18-005056b2a5de,2620,0,a3a14b99-d869-4841-9535-8030dcf6b055,2,False,03__BXO__BUN__SOC__43,KINDER BUNENO Bánh Socola 43g
,2026-11-22T00:00:00,Kho MIRA,03__BXO__BUN__SOC__43,Cái,66.0,0.0,0.0,66.0,,,,,Kho MIRA,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ MIRA GROUP,a3a14b99-d869-4841-9535-8030dcf6b055,3fc02094-8bc7-11f1-9b18-005056b2a5de,Bánh Xốp,KINDER BUNENO,,3eaf0580-8bc7-11f1-9b18-005056b2a5de,2621,0,a3a14b99-d869-4841-9535-8030dcf6b055,2,False,03__BXO__BUN__SOC__43,KINDER BUNENO Bánh Socola 43g
,2026-11-23T00:00:00,COCA-COLA Aquarius Chai 390 ml,01__NGA__COC__AQA__390,Chai,48.0,0.0,0.0,48.0,,,,,Tổng,,2917be29-7a15-4a76-930a-c90d7fe4c531,3fc02185-8bc7-11f1-9b18-005056b2a5de,Nước Có Ga,COCA-COLA Aquarius,,3eaf0580-8bc7-11f1-9b18-005056b2a5de,2622,1,,1,True,01__NGA__COC__AQA__390,COCA-COLA Aquarius Chai 390 ml
,2026-11-23T00:00:00,Kho MIRA,01__NGA__COC__AQA__390,Chai,48.0,0.0,0.0,48.0,,,,,Kho MIRA,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ MIRA GROUP,2917be29-7a15-4a76-930a-c90d7fe4c531,3fc0229f-8bc7-11f1-9b18-005056b2a5de,Nước Có Ga,COCA-COLA Aquarius,,3eaf0580-8bc7-11f1-9b18-005056b2a5de,2623,0,2917be29-7a15-4a76-930a-c90d7fe4c531,2,False,01__NGA__COC__AQA__390,COCA-COLA Aquarius Chai 390 ml
,2026-11-23T00:00:00,OMACHI Mì Tô Cua Xốt Ớt 96g*12,02__MTO__OMA__CXO__96,Tô,12.0,0.0,0.0,12.0,,,,,Tổng,,55b82c71-a97a-4346-883a-36141227ba69,3fc02373-8bc7-11f1-9b18-005056b2a5de,Mì Tô,OMACHI,,3eaf0580-8bc7-11f1-9b18-005056b2a5de,2624,1,,1,True,02__MTO__OMA__CXO__96,OMACHI Mì Tô Cua Xốt Ớt 96g*12
,2026-11-23T00:00:00,Kho MIRA,02__MTO__OMA__CXO__96,Tô,12.0,0.0,0.0,12.0,,,,,Kho MIRA,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ MIRA GROUP,55b82c71-a97a-4346-883a-36141227ba69,3fc02482-8bc7-11f1-9b18-005056b2a5de,Mì Tô,OMACHI,,3eaf0580-8bc7-11f1-9b18-005056b2a5de,2625,0,55b82c71-a97a-4346-883a-36141227ba69,2,False,02__MTO__OMA__CXO__96,OMACHI Mì Tô Cua Xốt Ớt 96g*12
,2026-11-23T00:00:00,KIDO KRIZZI Bánh Snack Mocha 50g,03__SKH__KRI__MOC__50,Bịch,4.0,0.0,4.0,0.0,,,,,Tổng,,d7e6409b-78f2-4250-a736-ed2bc6033c0a,3fc0259e-8bc7-11f1-9b18-005056b2a5de,Snack Khác,KIDO KRIZZI,,3eaf0580-8bc7-11f1-9b18-005056b2a5de,2626,1,,1,True,03__SKH__KRI__MOC__50,KIDO KRIZZI Bánh Snack Mocha 50g
,2026-11-23T00:00:00,Kho Kệ,03__SKH__KRI__MOC__50,Bịch,4.0,0.0,4.0,0.0,,,,,Kho Kệ,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ MIRA GROUP,d7e6409b-78f2-4250-a736-ed2bc6033c0a,3fc026b3-8bc7-11f1-9b18-005056b2a5de,Snack Khác,KIDO KRIZZI,,3eaf0580-8bc7-11f1-9b18-005056b2a5de,2627,0,d7e6409b-78f2-4250-a736-ed2bc6033c0a,2,False,03__SKH__KRI__MOC__50,KIDO KRIZZI Bánh Snack Mocha 50g
,2026-11-23T00:00:00,ORION Swing Snack Vị Bò Bít Tết Newyork Bịch 55g,03__SKT__ORS__BBT__55,Bịch,18.0,0.0,8.0,10.0,,,,,Tổng,,c407ec90-619a-4e4d-b82e-9f8154b9e3b2,3fc027ed-8bc7-11f1-9b18-005056b2a5de,Snack Khoai Tây,ORION Swing,,3eaf0580-8bc7-11f1-9b18-005056b2a5de,2628,1,,1,True,03__SKT__ORS__BBT__55,ORION Swing Snack Vị Bò Bít Tết Newyork Bịch 55g
,2026-11-23T00:00:00,Kho Kệ,03__SKT__ORS__BBT__55,Bịch,8.0,0.0,8.0,0.0,,,,,Kho Kệ,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ MIRA GROUP,c407ec90-619a-4e4d-b82e-9f8154b9e3b2,3fc02915-8bc7-11f1-9b18-005056b2a5de,Snack Khoai Tây,ORION Swing,,3eaf0580-8bc7-11f1-9b18-005056b2a5de,2629,0,c407ec90-619a-4e4d-b82e-9f8154b9e3b2,2,False,03__SKT__ORS__BBT__55,ORION Swing Snack Vị Bò Bít Tết Newyork Bịch 55g
,2026-11-23T00:00:00,Kho MIRA,03__SKT__ORS__BBT__55,Bịch,10.0,0.0,0.0,10.0,,,,,Kho MIRA,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ MIRA GROUP,c407ec90-619a-4e4d-b82e-9f8154b9e3b2,3fc02a02-8bc7-11f1-9b18-005056b2a5de,Snack Khoai Tây,ORION Swing,,3eaf0580-8bc7-11f1-9b18-005056b2a5de,2630,0,c407ec90-619a-4e4d-b82e-9f8154b9e3b2,2,False,03__SKT__ORS__BBT__55,ORION Swing Snack Vị Bò Bít Tết Newyork Bịch 55g
,2026-11-23T00:00:00,MERINO Kem Ốc Quế Cream Socola 60g,14__KEO__MER__CRS__60,Cái,16.0,0.0,8.0,8.0,,,,,Tổng,,5d6bafb4-225d-43ea-9980-6173e28c2b17,3fc02bb9-8bc7-11f1-9b18-005056b2a5de,Kem Ốc,MERINO,,3eaf0580-8bc7-11f1-9b18-005056b2a5de,2631,1,,1,True,14__KEO__MER__CRS__60,MERINO Kem Ốc Quế Cream Socola 60g
,2026-11-23T00:00:00,Kho Kệ,14__KEO__MER__CRS__60,Cái,16.0,0.0,8.0,8.0,,,,,Kho Kệ,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ MIRA GROUP,5d6bafb4-225d-43ea-9980-6173e28c2b17,3fc02dc1-8bc7-11f1-9b18-005056b2a5de,Kem Ốc,MERINO,,3eaf0580-8bc7-11f1-9b18-005056b2a5de,2632,0,5d6bafb4-225d-43ea-9980-6173e28c2b17,2,False,14__KEO__MER__CRS__60,MERINO Kem Ốc Quế Cream Socola 60g
,2026-11-25T00:00:00,ORION Ostar Snack Tảo Biển Bịch 55g,03__SKT__OOS__TBN__55,Bịch,10.0,0.0,0.0,10.0,,,,,Tổng,,a5e53c28-1e01-4da6-8082-0497f93addbd,3fc02fa4-8bc7-11f1-9b18-005056b2a5de,Snack Khoai Tây,ORION Ostar,,3eaf0580-8bc7-11f1-9b18-005056b2a5de,2633,1,,1,True,03__SKT__OOS__TBN__55,ORION Ostar Snack Tảo Biển Bịch 55g
,2026-11-25T00:00:00,Kho MIRA,03__SKT__OOS__TBN__55,Bịch,10.0,0.0,0.0,10.0,,,,,Kho MIRA,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ MIRA GROUP,a5e53c28-1e01-4da6-8082-0497f93addbd,3fc0319a-8bc7-11f1-9b18-005056b2a5de,Snack Khoai Tây,ORION Ostar,,3eaf0580-8bc7-11f1-9b18-005056b2a5de,2634,0,a5e53c28-1e01-4da6-8082-0497f93addbd,2,False,03__SKT__OOS__TBN__55,ORION Ostar Snack Tảo Biển Bịch 55g
,2026-11-26T00:00:00,NONGSHIM Mì Tô Shin 114g,02__MTO__NSM__MDO__114,Tô,1.0,0.0,1.0,0.0,,,,,Tổng,,3dbc9a33-7978-4b42-8117-87153c81692e,3fc0330d-8bc7-11f1-9b18-005056b2a5de,Mì Tô,Nongshim,,3eaf0580-8bc7-11f1-9b18-005056b2a5de,2635,1,,1,True,02__MTO__NSM__MDO__114,NONGSHIM Mì Tô Shin 114g
,2026-11-26T00:00:00,Kho Kệ,02__MTO__NSM__MDO__114,Tô,1.0,0.0,1.0,0.0,,,,,Kho Kệ,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ MIRA GROUP,3dbc9a33-7978-4b42-8117-87153c81692e,3fc03477-8bc7-11f1-9b18-005056b2a5de,Mì Tô,Nongshim,,3eaf0580-8bc7-11f1-9b18-005056b2a5de,2636,0,3dbc9a33-7978-4b42-8117-87153c81692e,2,False,02__MTO__NSM__MDO__114,NONGSHIM Mì Tô Shin 114g
,2026-11-26T00:00:00,OMACHI Mì Tô Trộn Xốt Spaghetti Bò Bằm Cà Chua 105g*12,02__MTO__OMA__BBC__105,Tô,24.0,0.0,0.0,24.0,,,,,Tổng,,2bd4d1d5-1aa8-44cb-9181-a5b75f7c2b6d,3fc035d8-8bc7-11f1-9b18-005056b2a5de,Mì Tô,OMACHI,,3eaf0580-8bc7-11f1-9b18-005056b2a5de,2637,1,,1,True,02__MTO__OMA__BBC__105,OMACHI Mì Tô Trộn Xốt Spaghetti Bò Bằm Cà Chua 105g*12
,2026-11-26T00:00:00,Kho MIRA,02__MTO__OMA__BBC__105,Tô,24.0,0.0,0.0,24.0,,,,,Kho MIRA,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ MIRA GROUP,2bd4d1d5-1aa8-44cb-9181-a5b75f7c2b6d,3fc03a6c-8bc7-11f1-9b18-005056b2a5de,Mì Tô,OMACHI,,3eaf0580-8bc7-11f1-9b18-005056b2a5de,2638,0,2bd4d1d5-1aa8-44cb-9181-a5b75f7c2b6d,2,False,02__MTO__OMA__BBC__105,OMACHI Mì Tô Trộn Xốt Spaghetti Bò Bằm Cà Chua 105g*12
,2026-11-26T00:00:00,LAYS Snack Vị Khoai Tây Tự Nhiên Bịch 90g,03__SKT__LAY__TNN__90,Bịch,10.0,0.0,0.0,10.0,,,,,Tổng,,b51fa6ee-c59e-4249-b748-e59be4acc534,3fc03c5d-8bc7-11f1-9b18-005056b2a5de,Snack Khoai Tây,LAYS,,3eaf0580-8bc7-11f1-9b18-005056b2a5de,2639,1,,1,True,03__SKT__LAY__TNN__90,LAYS Snack Vị Khoai Tây Tự Nhiên Bịch 90g
,2026-11-26T00:00:00,Kho MIRA,03__SKT__LAY__TNN__90,Bịch,10.0,0.0,0.0,10.0,,,,,Kho MIRA,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ MIRA GROUP,b51fa6ee-c59e-4249-b748-e59be4acc534,3fc03de7-8bc7-11f1-9b18-005056b2a5de,Snack Khoai Tây,LAYS,,3eaf0580-8bc7-11f1-9b18-005056b2a5de,2640,0,b51fa6ee-c59e-4249-b748-e59be4acc534,2,False,03__SKT__LAY__TNN__90,LAYS Snack Vị Khoai Tây Tự Nhiên Bịch 90g
,2026-11-27T00:00:00,ORION Bánh Con Cá Bống Bang Mochi Cốm Xanh 145g,03__SKH__ORO__CXH__145,Bịch,6.0,0.0,0.0,6.0,,,,,Tổng,,da887dab-3dea-4672-8f7b-f1473d0899c1,3fc03f5f-8bc7-11f1-9b18-005056b2a5de,Snack Khác,ORION,,3eaf0580-8bc7-11f1-9b18-005056b2a5de,2641,1,,1,True,03__SKH__ORO__CXH__145,ORION Bánh Con Cá Bống Bang Mochi Cốm Xanh 145g
,2026-11-27T00:00:00,Kho Kệ,03__SKH__ORO__CXH__145,Bịch,6.0,0.0,0.0,6.0,,,,,Kho Kệ,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ MIRA GROUP,da887dab-3dea-4672-8f7b-f1473d0899c1,3fc0412e-8bc7-11f1-9b18-005056b2a5de,Snack Khác,ORION,,3eaf0580-8bc7-11f1-9b18-005056b2a5de,2642,0,da887dab-3dea-4672-8f7b-f1473d0899c1,2,False,03__SKH__ORO__CXH__145,ORION Bánh Con Cá Bống Bang Mochi Cốm Xanh 145g
,2026-11-28T00:00:00,PEPSICO Revive Chai 500ml,01__NBD__REV__CHI__500,Chai,18.0,0.0,0.0,18.0,,,,,Tổng,,72e86341-ac8c-4db0-a410-bf879a20de02,3fc042e8-8bc7-11f1-9b18-005056b2a5de,Nước Bù Điện Giải,PEPSICO Revive,,3eaf0580-8bc7-11f1-9b18-005056b2a5de,2643,1,,1,True,01__NBD__REV__CHI__500,PEPSICO Revive Chai 500ml
,2026-11-28T00:00:00,Kho MIRA,01__NBD__REV__CHI__500,Chai,18.0,0.0,0.0,18.0,,,,,Kho MIRA,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ MIRA GROUP,72e86341-ac8c-4db0-a410-bf879a20de02,3fc044cd-8bc7-11f1-9b18-005056b2a5de,Nước Bù Điện Giải,PEPSICO Revive,,3eaf0580-8bc7-11f1-9b18-005056b2a5de,2644,0,72e86341-ac8c-4db0-a410-bf879a20de02,2,False,01__NBD__REV__CHI__500,PEPSICO Revive Chai 500ml
,2026-11-28T00:00:00,OMACHI Mì Tô Trộn Thịt Xiên Nướng 104g*12,02__MTO__OMA__TXN__104,Tô,24.0,0.0,0.0,24.0,,,,,Tổng,,c6f6a37f-07d1-42d7-98a6-18e54319d073,3fc0463d-8bc7-11f1-9b18-005056b2a5de,Mì Tô,OMACHI,,3eaf0580-8bc7-11f1-9b18-005056b2a5de,2645,1,,1,True,02__MTO__OMA__TXN__104,OMACHI Mì Tô Trộn Thịt Xiên Nướng 104g*12
